,Pallet,num_packages,earliest_arrival,packages,linehaul
50,51,62,130.53413818638913,"[('PKG002825', 'USPS', 'USPS'), ('PKG002826', 'UPSN', 'UPSN'), ('PKG002827', 'TLMD', '1'), ('PKG002828', 'FDEG', 'FDEG'), ('PKG002829', 'TLMD', '1'), ('PKG002830', 'TLMD', '1'), ('PKG002831', 'FDEG', 'FDEG'), ('PKG002832', 'TLMD', '2'), ('PKG002833', 'UPSN', 'UPSN'), ('PKG002834', 'USPS', 'USPS'), ('PKG002835', 'USPS', 'USPS'), ('PKG002836', 'FDE', 'FDE'), ('PKG002837', 'FDEG', 'FDEG'), ('PKG002838', 'TLMD', '1'), ('PKG002839', 'UPSN', 'UPSN'), ('PKG002840', 'TLMD', '3AB'), ('PKG002841', 'UPSN', 'UPSN'), ('PKG002842', 'TLMD', '2'), ('PKG002843', 'TLMD', '1'), ('PKG002844', 'FDEG', 'FDEG'), ('PKG002845', 'TLMD', '1'), ('PKG002846', 'TLMD', '2'), ('PKG002847', 'FDEG', 'FDEG'), ('PKG002848', 'TLMD', '2'), ('PKG002849', 'UPSN', 'UPSN'), ('PKG002850', 'TLMD', '3AB'), ('PKG002851', 'TLMD', '2'), ('PKG002852', 'TLMD', '1'), ('PKG002853', 'UPSN', 'UPSN'), ('PKG002854', 'TLMD', '3AB'), ('PKG002855', 'TLMD', '1'), ('PKG002856', 'UPSN', 'UPSN'), ('PKG002857', 'UPSN', 'UPSN'), ('PKG002858', 'TLMD', '1'), ('PKG002859', 'TLMD', '2'), ('PKG002860', 'FDEG', 'FDEG'), ('PKG002861', 'USPS', 'USPS'), ('PKG002862', 'TLMD', '1'), ('PKG002863', 'USPS', 'USPS'), ('PKG002864', 'UPSN', 'UPSN'), ('PKG002865', 'TLMD', '1'), ('PKG002866', 'UPSN', 'UPSN'), ('PKG002867', 'USPS', 'USPS'), ('PKG002868', 'USPS', 'USPS'), ('PKG002869', 'UPSN', 'UPSN'), ('PKG002870', 'TLMD', '2'), ('PKG002871', 'TLMD', '1'), ('PKG002872', 'UPSN', 'UPSN'), ('PKG002873', 'UPSN', 'UPSN'), ('PKG002874', 'UPSN', 'UPSN'), ('PKG002875', 'TLMD', '3AB'), ('PKG002876', 'TLMD', '1'), ('PKG002877', 'TLMD', '2'), ('PKG002878', 'FDEG', 'FDEG'), ('PKG002879', 'UPSN', 'UPSN'), ('PKG002880', 'TLMD', '2'), ('PKG002881', 'FDEG', 'FDEG'), ('PKG002882', 'UPSN', 'UPSN'), ('PKG002883', 'TLMD', '3AB'), ('PKG002884', 'UPSN', 'UPSN'), ('PKG002885', 'UPSN', 'UPSN'), ('PKG002886', 'TLMD', '1')]",A
51,52,57,130.53413818638913,"[('PKG002887', 'FDEG', 'FDEG'), ('PKG002888', 'UPSN', 'UPSN'), ('PKG002889', 'UPSN', 'UPSN'), ('PKG002890', 'UPSN', 'UPSN'), ('PKG002891', 'UPSN', 'UPSN'), ('PKG002892', 'FDEG', 'FDEG'), ('PKG002893', 'UPSN', 'UPSN'), ('PKG002894', 'TLMD', '3AB'), ('PKG002895', 'TLMD', '3AB'), ('PKG002896', 'TLMD', '1'), ('PKG002897', 'FDEG', 'FDEG'), ('PKG002898', 'TLMD', '3AB'), ('PKG002899', 'FDEG', 'FDEG'), ('PKG002900', 'USPS', 'USPS'), ('PKG002901', 'USPS', 'USPS'), ('PKG002902', 'TLMD', '2'), ('PKG002903', 'TLMD', '3AB'), ('PKG002904', 'TLMD', '1'), ('PKG002905', 'FDEG', 'FDEG'), ('PKG002906', 'FDEG', 'FDEG'), ('PKG002907', 'USPS', 'USPS'), ('PKG002908', 'FDE', 'FDE'), ('PKG002909', 'TLMD', '3AB'), ('PKG002910', 'TLMD', '3AB'), ('PKG002911', 'TLMD', '1'), ('PKG002912', 'TLMD', '2'), ('PKG002913', 'TLMD', '1'), ('PKG002914', 'TLMD', '2'), ('PKG002915', 'TLMD', '1'), ('PKG002916', 'UPSN', 'UPSN'), ('PKG002917', 'TLMD', '2'), ('PKG002918', 'TLMD', '1'), ('PKG002919', 'TLMD', '1'), ('PKG002920', 'TLMD', '1'), ('PKG002921', 'TLMD', '1'), ('PKG002922', 'TLMD', '2'), ('PKG002923', 'TLMD', '2'), ('PKG002924', 'FDEG', 'FDEG'), ('PKG002925', 'TLMD', '1'), ('PKG002926', 'TLMD', '1'), ('PKG002927', 'TLMD', '2'), ('PKG002928', 'TLMD', '3AB'), ('PKG002929', 'USPS', 'USPS'), ('PKG002930', 'FDEG', 'FDEG'), ('PKG002931', 'TLMD', '2'), ('PKG002932', 'UPSN', 'UPSN'), ('PKG002933', 'TLMD', '3AB'), ('PKG002934', 'UPSN', 'UPSN'), ('PKG002935', 'TLMD', '3AB'), ('PKG002936', 'UPSN', 'UPSN'), ('PKG002937', 'TLMD', '1'), ('PKG002938', 'TLMD', '3AB'), ('PKG002939', 'USPS', 'USPS'), ('PKG002940', 'UPSN', 'UPSN'), ('PKG002941', 'FDEG', 'FDEG'), ('PKG002942', 'TLMD', '2'), ('PKG002943', 'TLMD', '2')]",A
52,53,51,130.53413818638913,"[('PKG002944', 'TLMD', '3AB'), ('PKG002945', 'UPSN', 'UPSN'), ('PKG002946', 'UPSN', 'UPSN'), ('PKG002947', 'FDEG', 'FDEG'), ('PKG002948', 'FDEG', 'FDEG'), ('PKG002949', 'UPSN', 'UPSN'), ('PKG002950', 'TLMD', '2'), ('PKG002951', 'TLMD', '1'), ('PKG002952', 'FDEG', 'FDEG'), ('PKG002953', 'FDEG', 'FDEG'), ('PKG002954', 'UPSN', 'UPSN'), ('PKG002955', 'TLMD', '2'), ('PKG002956', 'TLMD', '3AB'), ('PKG002957', 'TLMD', '1'), ('PKG002958', 'UPSN', 'UPSN'), ('PKG002959', 'TLMD', '3AB'), ('PKG002960', 'TLMD', '2'), ('PKG002961', 'UPSN', 'UPSN'), ('PKG002962', 'TLMD', '2'), ('PKG002963', 'USPS', 'USPS'), ('PKG002964', 'USPS', 'USPS'), ('PKG002965', 'USPS', 'USPS'), ('PKG002966', 'UPSN', 'UPSN'), ('PKG002967', 'TLMD', '2'), ('PKG002968', 'TLMD', '1'), ('PKG002969', 'FDEG', 'FDEG'), ('PKG002970', 'TLMD', '2'), ('PKG002971', 'TLMD', '3AB'), ('PKG002972', 'TLMD', '3AB'), ('PKG002973', 'UPSN', 'UPSN'), ('PKG002974', 'UPSN', 'UPSN'), ('PKG002975', 'UPSN', 'UPSN'), ('PKG002976', 'FDEG', 'FDEG'), ('PKG002977', 'FDEG', 'FDEG'), ('PKG002978', 'TLMD', '1'), ('PKG002979', 'TLMD', '1'), ('PKG002980', 'TLMD', '1'), ('PKG002981', 'FDEG', 'FDEG'), ('PKG002982', 'TLMD', '1'), ('PKG002983', 'FDEG', 'FDEG'), ('PKG002984', 'TLMD', '3AB'), ('PKG002985', 'FDEG', 'FDEG'), ('PKG002986', 'UPSN', 'UPSN'), ('PKG002987', 'FDEG', 'FDEG'), ('PKG002988', 'FDEG', 'FDEG'), ('PKG002989', 'TLMD', '1'), ('PKG002990', 'UPSN', 'UPSN'), ('PKG002991', 'UPSN', 'UPSN'), ('PKG002992', 'TLMD', '2'), ('PKG002993', 'TLMD', '1'), ('PKG002994', 'UPSN', 'UPSN')]",A
53,54,61,159.00560459946558,"[('PKG002995', 'UPSN', 'UPSN'), ('PKG002996', 'TLMD', '2'), ('PKG002997', 'UPSN', 'UPSN'), ('PKG002998', 'USPS', 'USPS'), ('PKG002999', 'UPSN', 'UPSN'), ('PKG003000', 'UPSN', 'UPSN'), ('PKG003001', 'TLMD', '2'), ('PKG003002', 'FDEG', 'FDEG'), ('PKG003003', 'UPSN', 'UPSN'), ('PKG003004', 'TLMD', '1'), ('PKG003005', 'TLMD', '2'), ('PKG003006', 'USPS', 'USPS'), ('PKG003007', 'TLMD', '2'), ('PKG003008', 'TLMD', '2'), ('PKG003009', 'TLMD', '2'), ('PKG003010', 'FDEG', 'FDEG'), ('PKG003011', 'TLMD', '3AB'), ('PKG003012', 'UPSN', 'UPSN'), ('PKG003013', 'FDEG', 'FDEG'), ('PKG003014', 'TLMD', '1'), ('PKG003015', 'TLMD', '1'), ('PKG003016', 'USPS', 'USPS'), ('PKG003017', 'TLMD', '1'), ('PKG003018', 'USPS', 'USPS'), ('PKG003019', 'FDE', 'FDE'), ('PKG003020', 'TLMD', '3AB'), ('PKG003021', 'UPSN', 'UPSN'), ('PKG003022', 'TLMD', '1'), ('PKG003023', 'TLMD', '1'), ('PKG003024', 'TLMD', '3AB'), ('PKG003025', 'TLMD', '3AB'), ('PKG003026', 'UPSN', 'UPSN'), ('PKG003027', 'UPSN', 'UPSN'), ('PKG003028', 'TLMD', '1'), ('PKG003029', 'UPSN', 'UPSN'), ('PKG003030', 'UPSN', 'UPSN'), ('PKG003031', 'FDEG', 'FDEG'), ('PKG003032', 'TLMD', '1'), ('PKG003033', 'FDEG', 'FDEG'), ('PKG003034', 'USPS', 'USPS'), ('PKG003035', 'UPSN', 'UPSN'), ('PKG003036', 'TLMD', '2'), ('PKG003037', 'TLMD', '3AB'), ('PKG003038', 'TLMD', '1'), ('PKG003039', 'UPSN', 'UPSN'), ('PKG003040', 'UPSN', 'UPSN'), ('PKG003041', 'UPSN', 'UPSN'), ('PKG003042', 'TLMD', '3AB'), ('PKG003043', 'FDEG', 'FDEG'), ('PKG003044', 'FDEG', 'FDEG'), ('PKG003045', 'USPS', 'USPS'), ('PKG003046', 'TLMD', '1'), ('PKG003047', 'USPS', 'USPS'), ('PKG003048', 'TLMD', '2'), ('PKG003049', 'UPSN', 'UPSN'), ('PKG003050', 'TLMD', '1'), ('PKG003051', 'TLMD', '1'), ('PKG003052', 'UPSN', 'UPSN'), ('PKG003053', 'FDEG', 'FDEG'), ('PKG003054', 'TLMD', '2'), ('PKG003055', 'UPSN', 'UPSN')]",A
54,55,65,159.00560459946558,"[('PKG003056', 'TLMD', '1'), ('PKG003057', 'UPSN', 'UPSN'), ('PKG003058', 'UPSN', 'UPSN'), ('PKG003059', 'FDEG', 'FDEG'), ('PKG003060', 'TLMD', '1'), ('PKG003061', 'TLMD', '1'), ('PKG003062', 'TLMD', '1'), ('PKG003063', 'FDEG', 'FDEG'), ('PKG003064', 'TLMD', '1'), ('PKG003065', 'TLMD', '2'), ('PKG003066', 'FDEG', 'FDEG'), ('PKG003067', 'UPSN', 'UPSN'), ('PKG003068', 'FDEG', 'FDEG'), ('PKG003069', 'UPSN', 'UPSN'), ('PKG003070', 'USPS', 'USPS'), ('PKG003071', 'TLMD', '1'), ('PKG003072', 'USPS', 'USPS'), ('PKG003073', 'FDEG', 'FDEG'), ('PKG003074', 'TLMD', '3AB'), ('PKG003075', 'FDEG', 'FDEG'), ('PKG003076', 'TLMD', '2'), ('PKG003077', 'TLMD', '2'), ('PKG003078', 'FDEG', 'FDEG'), ('PKG003079', 'TLMD', '3AB'), ('PKG003080', 'TLMD', '1'), ('PKG003081', 'TLMD', '2'), ('PKG003082', 'TLMD', '1'), ('PKG003083', 'TLMD', '2'), ('PKG003084', 'TLMD', '3AB'), ('PKG003085', 'FDEG', 'FDEG'), ('PKG003086', 'FDEG', 'FDEG'), ('PKG003087', 'FDEG', 'FDEG'), ('PKG003088', 'USPS', 'USPS'), ('PKG003089', 'TLMD', '1'), ('PKG003090', 'USPS', 'USPS'), ('PKG003091', 'UPSN', 'UPSN'), ('PKG003092', 'UPSN', 'UPSN'), ('PKG003093', 'UPSN', 'UPSN'), ('PKG003094', 'UPSN', 'UPSN'), ('PKG003095', 'TLMD', '1'), ('PKG003096', 'FDEG', 'FDEG'), ('PKG003097', 'TLMD', '1'), ('PKG003098', 'TLMD', '1'), ('PKG003099', 'FDEG', 'FDEG'), ('PKG003100', 'TLMD', '3AB'), ('PKG003101', 'TLMD', '1'), ('PKG003102', 'USPS', 'USPS'), ('PKG003103', 'TLMD', '1'), ('PKG003104', 'TLMD', '1'), ('PKG003105', 'TLMD', '3AB'), ('PKG003106', 'TLMD', '3AB'), ('PKG003107', 'TLMD', '3AB'), ('PKG003108', 'TLMD', '1'), ('PKG003109', 'FDEG', 'FDEG'), ('PKG003110', 'TLMD', '3AB'), ('PKG003111', 'TLMD', '2'), ('PKG003112', 'UPSN', 'UPSN'), ('PKG003113', 'TLMD', '2'), ('PKG003114', 'TLMD', '2'), ('PKG003115', 'TLMD', '1'), ('PKG003116', 'TLMD', '3AB'), ('PKG003117', 'FDEG', 'FDEG'), ('PKG003118', 'FDEG', 'FDEG'), ('PKG003119', 'FDEG', 'FDEG'), ('PKG003120', 'FDEG', 'FDEG')]",A
55,56,57,159.00560459946558,"[('PKG003121', 'TLMD', '2'), ('PKG003122', 'TLMD', '1'), ('PKG003123', 'TLMD', '1'), ('PKG003124', 'UPSN', 'UPSN'), ('PKG003125', 'TLMD', '2'), ('PKG003126', 'TLMD', '3AB'), ('PKG003127', 'UPSN', 'UPSN'), ('PKG003128', 'UPSN', 'UPSN'), ('PKG003129', 'UPSN', 'UPSN'), ('PKG003130', 'TLMD', '3AB'), ('PKG003131', 'UPSN', 'UPSN'), ('PKG003132', 'FDEG', 'FDEG'), ('PKG003133', 'UPSN', 'UPSN'), ('PKG003134', 'UPSN', 'UPSN'), ('PKG003135', 'TLMD', '3AB'), ('PKG003136', 'TLMD', '2'), ('PKG003137', 'USPS', 'USPS'), ('PKG003138', 'TLMD', '3AB'), ('PKG003139', 'FDEG', 'FDEG'), ('PKG003140', 'TLMD', '2'), ('PKG003141', 'FDEG', 'FDEG'), ('PKG003142', 'UPSN', 'UPSN'), ('PKG003143', 'TLMD', '1'), ('PKG003144', 'FDEG', 'FDEG'), ('PKG003145', 'TLMD', '2'), ('PKG003146', 'TLMD', '1'), ('PKG003147', 'TLMD', '1'), ('PKG003148', 'USPS', 'USPS'), ('PKG003149', 'UPSN', 'UPSN'), ('PKG003150', 'UPSN', 'UPSN'), ('PKG003151', 'TLMD', '3AB'), ('PKG003152', 'TLMD', '1'), ('PKG003153', 'UPSN', 'UPSN'), ('PKG003154', 'USPS', 'USPS'), ('PKG003155', 'USPS', 'USPS'), ('PKG003156', 'TLMD', '3AB'), ('PKG003157', 'TLMD', '3AB'), ('PKG003158', 'UPSN', 'UPSN'), ('PKG003159', 'USPS', 'USPS'), ('PKG003160', 'TLMD', '2'), ('PKG003161', 'USPS', 'USPS'), ('PKG003162', 'UPSN', 'UPSN'), ('PKG003163', 'FDEG', 'FDEG'), ('PKG003164', 'FDEG', 'FDEG'), ('PKG003165', 'FDEG', 'FDEG'), ('PKG003166', 'TLMD', '1'), ('PKG003167', 'TLMD', '2'), ('PKG003168', 'FDEG', 'FDEG'), ('PKG003169', 'FDEG', 'FDEG'), ('PKG003170', 'UPSN', 'UPSN'), ('PKG003171', 'USPS', 'USPS'), ('PKG003172', 'TLMD', '2'), ('PKG003173', 'TLMD', '3AB'), ('PKG003174', 'TLMD', '2'), ('PKG003175', 'TLMD', '1'), ('PKG003176', 'USPS', 'USPS'), ('PKG003177', 'UPSN', 'UPSN')]",A
56,57,60,159.00560459946558,"[('PKG003178', 'UPSN', 'UPSN'), ('PKG003179', 'TLMD', '3AB'), ('PKG003180', 'TLMD', '1'), ('PKG003181', 'TLMD', '2'), ('PKG003182', 'USPS', 'USPS'), ('PKG003183', 'UPSN', 'UPSN'), ('PKG003184', 'TLMD', '2'), ('PKG003185', 'FDEG', 'FDEG'), ('PKG003186', 'UPSN', 'UPSN'), ('PKG003187', 'TLMD', '1'), ('PKG003188', 'TLMD', '1'), ('PKG003189', 'TLMD', '3AB'), ('PKG003190', 'FDEG', 'FDEG'), ('PKG003191', 'TLMD', '3AB'), ('PKG003192', 'USPS', 'USPS'), ('PKG003193', 'TLMD', '2'), ('PKG003194', 'TLMD', '1'), ('PKG003195', 'TLMD', '2'), ('PKG003196', 'TLMD', '3AB'), ('PKG003197', 'TLMD', '2'), ('PKG003198', 'USPS', 'USPS'), ('PKG003199', 'UPSN', 'UPSN'), ('PKG003200', 'UPSN', 'UPSN'), ('PKG003201', 'TLMD', '3AB'), ('PKG003202', 'UPSN', 'UPSN'), ('PKG003203', 'TLMD', '2'), ('PKG003204', 'TLMD', '3AB'), ('PKG003205', 'FDEG', 'FDEG'), ('PKG003206', 'UPSN', 'UPSN'), ('PKG003207', 'USPS', 'USPS'), ('PKG003208', 'USPS', 'USPS'), ('PKG003209', 'FDEG', 'FDEG'), ('PKG003210', 'TLMD', '1'), ('PKG003211', 'UPSN', 'UPSN'), ('PKG003212', 'USPS', 'USPS'), ('PKG003213', 'FDEG', 'FDEG'), ('PKG003214', 'TLMD', '1'), ('PKG003215', 'TLMD', '3AB'), ('PKG003216', 'UPSN', 'UPSN'), ('PKG003217', 'TLMD', '2'), ('PKG003218', 'USPS', 'USPS'), ('PKG003219', 'TLMD', '1'), ('PKG003220', 'USPS', 'USPS'), ('PKG003221', 'TLMD', '1'), ('PKG003222', 'FDEG', 'FDEG'), ('PKG003223', 'TLMD', '1'), ('PKG003224', 'FDEG', 'FDEG'), ('PKG003225', 'TLMD', '2'), ('PKG003226', 'USPS', 'USPS'), ('PKG003227', 'FDEG', 'FDEG'), ('PKG003228', 'TLMD', '3AB'), ('PKG003229', 'TLMD', '1'), ('PKG003230', 'USPS', 'USPS'), ('PKG003231', 'UPSN', 'UPSN'), ('PKG003232', 'TLMD', '1'), ('PKG003233', 'TLMD', '3AB'), ('PKG003234', 'USPS', 'USPS'), ('PKG003235', 'FDEG', 'FDEG'), ('PKG003236', 'TLMD', '3AB'), ('PKG003237', 'TLMD', '1')]",A
57,58,57,159.00560459946558,"[('PKG003238', 'TLMD', '1'), ('PKG003239', 'USPS', 'USPS'), ('PKG003240', 'FDEG', 'FDEG'), ('PKG003241', 'USPS', 'USPS'), ('PKG003242', 'FDEG', 'FDEG'), ('PKG003243', 'TLMD', '1'), ('PKG003244', 'TLMD', '2'), ('PKG003245', 'TLMD', '2'), ('PKG003246', 'UPSN', 'UPSN'), ('PKG003247', 'FDEG', 'FDEG'), ('PKG003248', 'FDEG', 'FDEG'), ('PKG003249', 'TLMD', '3AB'), ('PKG003250', 'TLMD', '2'), ('PKG003251', 'TLMD', '1'), ('PKG003252', 'UPSN', 'UPSN'), ('PKG003253', 'TLMD', '3AB'), ('PKG003254', 'UPSN', 'UPSN'), ('PKG003255', 'TLMD', '2'), ('PKG003256', 'UPSN', 'UPSN'), ('PKG003257', 'USPS', 'USPS'), ('PKG003258', 'UPSN', 'UPSN'), ('PKG003259', 'FDEG', 'FDEG'), ('PKG003260', 'FDEG', 'FDEG'), ('PKG003261', 'TLMD', '2'), ('PKG003262', 'UPSN', 'UPSN'), ('PKG003263', 'TLMD', '3AB'), ('PKG003264', 'USPS', 'USPS'), ('PKG003265', 'FDEG', 'FDEG'), ('PKG003266', 'TLMD', '1'), ('PKG003267', 'USPS', 'USPS'), ('PKG003268', 'TLMD', '1'), ('PKG003269', 'FDEG', 'FDEG'), ('PKG003270', 'USPS', 'USPS'), ('PKG003271', 'USPS', 'USPS'), ('PKG003272', 'UPSN', 'UPSN'), ('PKG003273', 'TLMD', '1'), ('PKG003274', 'FDEG', 'FDEG'), ('PKG003275', 'UPSN', 'UPSN'), ('PKG003276', 'TLMD', '1'), ('PKG003277', 'FDEG', 'FDEG'), ('PKG003278', 'TLMD', '1'), ('PKG003279', 'TLMD', '3AB'), ('PKG003280', 'TLMD', '3AB'), ('PKG003281', 'UPSN', 'UPSN'), ('PKG003282', 'TLMD', '3AB'), ('PKG003283', 'USPS', 'USPS'), ('PKG003284', 'TLMD', '1'), ('PKG003285', 'UPSN', 'UPSN'), ('PKG003286', 'UPSN', 'UPSN'), ('PKG003287', 'USPS', 'USPS'), ('PKG003288', 'TLMD', '1'), ('PKG003289', 'TLMD', '3AB'), ('PKG003290', 'TLMD', '1'), ('PKG003291', 'TLMD', '1'), ('PKG003292', 'FDEG', 'FDEG'), ('PKG003293', 'TLMD', '3AB'), ('PKG003294', 'TLMD', '3AB')]",A
58,59,57,159.00560459946558,"[('PKG003295', 'UPSN', 'UPSN'), ('PKG003296', 'USPS', 'USPS'), ('PKG003297', 'FDEG', 'FDEG'), ('PKG003298', 'FDEG', 'FDEG'), ('PKG003299', 'TLMD', '1'), ('PKG003300', 'TLMD', '1'), ('PKG003301', 'UPSN', 'UPSN'), ('PKG003302', 'UPSN', 'UPSN'), ('PKG003303', 'UPSN', 'UPSN'), ('PKG003304', 'TLMD', '1'), ('PKG003305', 'FDEG', 'FDEG'), ('PKG003306', 'UPSN', 'UPSN'), ('PKG003307', 'UPSN', 'UPSN'), ('PKG003308', 'FDEG', 'FDEG'), ('PKG003309', 'TLMD', '1'), ('PKG003310', 'UPSN', 'UPSN'), ('PKG003311', 'FDEG', 'FDEG'), ('PKG003312', 'TLMD', '3AB'), ('PKG003313', 'TLMD', '1'), ('PKG003314', 'FDEG', 'FDEG'), ('PKG003315', 'TLMD', '1'), ('PKG003316', 'FDEG', 'FDEG'), ('PKG003317', 'FDEG', 'FDEG'), ('PKG003318', 'FDEG', 'FDEG'), ('PKG003319', 'USPS', 'USPS'), ('PKG003320', 'TLMD', '3AB'), ('PKG003321', 'TLMD', '1'), ('PKG003322', 'FDEG', 'FDEG'), ('PKG003323', 'UPSN', 'UPSN'), ('PKG003324', 'FDEG', 'FDEG'), ('PKG003325', 'USPS', 'USPS'), ('PKG003326', 'USPS', 'USPS'), ('PKG003327', 'TLMD', '2'), ('PKG003328', 'UPSN', 'UPSN'), ('PKG003329', 'TLMD', '2'), ('PKG003330', 'USPS', 'USPS'), ('PKG003331', 'TLMD', '1'), ('PKG003332', 'UPSN', 'UPSN'), ('PKG003333', 'FDEG', 'FDEG'), ('PKG003334', 'TLMD', '1'), ('PKG003335', 'TLMD', '1'), ('PKG003336', 'FDEG', 'FDEG'), ('PKG003337', 'UPSN', 'UPSN'), ('PKG003338', 'USPS', 'USPS'), ('PKG003339', 'UPSN', 'UPSN'), ('PKG003340', 'TLMD', '3AB'), ('PKG003341', 'TLMD', '2'), ('PKG003342', 'UPSN', 'UPSN'), ('PKG003343', 'UPSN', 'UPSN'), ('PKG003344', 'FDEG', 'FDEG'), ('PKG003345', 'TLMD', '2'), ('PKG003346', 'UPSN', 'UPSN'), ('PKG003347', 'TLMD', '3AB'), ('PKG003348', 'UPSN', 'UPSN'), ('PKG003349', 'FDEG', 'FDEG'), ('PKG003350', 'FDEG', 'FDEG'), ('PKG003351', 'UPSN', 'UPSN')]",A
59,60,65,159.00560459946558,"[('PKG003352', 'TLMD', '3AB'), ('PKG003353', 'UPSN', 'UPSN'), ('PKG003354', 'UPSN', 'UPSN'), ('PKG003355', 'FDEG', 'FDEG'), ('PKG003356', 'UPSN', 'UPSN'), ('PKG003357', 'USPS', 'USPS'), ('PKG003358', 'USPS', 'USPS'), ('PKG003359', 'TLMD', '2'), ('PKG003360', 'USPS', 'USPS'), ('PKG003361', 'TLMD', '2'), ('PKG003362', 'UPSN', 'UPSN'), ('PKG003363', 'TLMD', '2'), ('PKG003364', 'TLMD', '2'), ('PKG003365', 'FDEG', 'FDEG'), ('PKG003366', 'UPSN', 'UPSN'), ('PKG003367', 'TLMD', '2'), ('PKG003368', 'TLMD', '1'), ('PKG003369', 'FDEG', 'FDEG'), ('PKG003370', 'UPSN', 'UPSN'), ('PKG003371', 'TLMD', '1'), ('PKG003372', 'FDEG', 'FDEG'), ('PKG003373', 'TLMD', '1'), ('PKG003374', 'TLMD', '1'), ('PKG003375', 'TLMD', '1'), ('PKG003376', 'FDEG', 'FDEG'), ('PKG003377', 'TLMD', '2'), ('PKG003378', 'USPS', 'USPS'), ('PKG003379', 'TLMD', '1'), ('PKG003380', 'TLMD', '1'), ('PKG003381', 'TLMD', '1'), ('PKG003382', 'UPSN', 'UPSN'), ('PKG003383', 'TLMD', '3AB'), ('PKG003384', 'TLMD', '1'), ('PKG003385', 'FDEG', 'FDEG'), ('PKG003386', 'FDEG', 'FDEG'), ('PKG003387', 'TLMD', '1'), ('PKG003388', 'TLMD', '1'), ('PKG003389', 'TLMD', '2'), ('PKG003390', 'UPSN', 'UPSN'), ('PKG003391', 'TLMD', '2'), ('PKG003392', 'USPS', 'USPS'), ('PKG003393', 'FDEG', 'FDEG'), ('PKG003394', 'FDEG', 'FDEG'), ('PKG003395', 'FDEG', 'FDEG'), ('PKG003396', 'TLMD', '3AB'), ('PKG003397', 'FDEG', 'FDEG'), ('PKG003398', 'TLMD', '2'), ('PKG003399', 'TLMD', '2'), ('PKG003400', 'TLMD', '2'), ('PKG003401', 'TLMD', '2'), ('PKG003402', 'TLMD', '3AB'), ('PKG003403', 'TLMD', '3AB'), ('PKG003404', 'TLMD', '2'), ('PKG003405', 'USPS', 'USPS'), ('PKG003406', 'UPSN', 'UPSN'), ('PKG003407', 'TLMD', '1'), ('PKG003408', 'USPS', 'USPS'), ('PKG003409', 'FDEG', 'FDEG'), ('PKG003410', 'USPS', 'USPS'), ('PKG003411', 'TLMD', '2'), ('PKG003412', 'TLMD', '3AB'), ('PKG003413', 'TLMD', '2'), ('PKG003414', 'TLMD', '1'), ('PKG003415', 'TLMD', '1'), ('PKG003416', 'TLMD', '1')]",A
