sortation_center_id,inbound_date,planned_arrival_datetime,actual_arrival_datetime,,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_truck_sequence,actual_truck_sequence,day_of_week,Promotion,TMAX,TMIN,AWND,PRCP,SNOW,RAFT,yesterday_packages,Time Delta,Truck Number,Total Daily Packages,percentage contribution
3858,8/21/2024,8/21/2024 20:44,8/21/2024 19:55,8:44:00 PM,9,9,543,543,8,9,Wednesday,0,78.4,60.6,7.3,0.008444444,0,11146,10905,-49,7,12559,0.043235926
3858,8/21/2024,8/21/2024 21:01,8/21/2024 20:05,9:01:00 PM,14,14,849,849,9,10,Wednesday,0,78.4,60.6,7.3,0.008444444,0,11146,10905,-56,8,12559,0.067600924
3858,8/21/2024,8/21/2024 21:15,8/21/2024 19:44,9:15:00 PM,8,8,534,534,10,8,Wednesday,0,78.4,60.6,7.3,0.008444444,0,11146,10905,-90.99999999,9,12559,0.042519309
3858,8/21/2024,8/21/2024 21:15,8/21/2024 20:34,9:15:00 PM,17,18,1112,1198,11,11,Wednesday,0,78.4,60.6,7.3,0.008444444,0,11146,10905,-41,9,12559,0.088542081
3858,8/21/2024,8/21/2024 21:30,8/21/2024 20:58,9:30:00 PM,14,15,877,924,12,12,Wednesday,0,78.4,60.6,7.3,0.008444444,0,11146,10905,-32,11,12559,0.069830401
3858,8/22/2024,8/22/2024 8:52,8/22/2024 8:12,8:52:00 AM,4,4,263,263,13,15,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-39.99999999,12,13008,0.020218327
3858,8/22/2024,8/22/2024 8:56,8/22/2024 7:30,8:56:00 AM,7,7,474,474,14,13,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-86,13,13008,0.036439114
3858,8/22/2024,8/22/2024 9:30,8/22/2024 7:30,9:30:00 AM,5,5,388,388,15,14,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-120,14,13008,0.029827798
3858,8/22/2024,8/22/2024 17:20,8/22/2024 17:18,5:20:00 PM,5,6,367,371,1,1,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-1.999999996,1,13008,0.028213407
3858,8/22/2024,8/22/2024 18:01,8/22/2024 17:27,6:01:00 PM,14,14,838,838,2,2,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-34.00000001,2,13008,0.064421894
3858,8/22/2024,8/22/2024 18:15,8/22/2024 17:49,6:15:00 PM,10,10,737,737,3,3,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-26,3,13008,0.056657442
3858,8/22/2024,8/22/2024 18:42,8/22/2024 18:20,6:42:00 PM,12,12,805,805,4,5,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-22,4,13008,0.061884994
3858,8/22/2024,8/22/2024 19:18,8/22/2024 17:57,7:18:00 PM,10,11,790,819,5,4,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-81,5,13008,0.060731857
3858,8/22/2024,8/22/2024 19:35,8/22/2024 11:32,7:35:00 PM,6,6,360,360,6,16,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-483,6,13008,0.027675277
3858,8/22/2024,8/22/2024 20:44,8/22/2024 19:52,8:44:00 PM,11,11,730,730,7,6,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-52,7,13008,0.056119311
3858,8/22/2024,8/22/2024 21:01,8/22/2024 20:06,9:01:00 PM,15,16,969,979,8,7,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-55,8,13008,0.07449262
3858,8/22/2024,8/22/2024 21:15,8/22/2024 20:15,9:15:00 PM,7,7,479,479,10,8,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-60,9,13008,0.036823493
3858,8/22/2024,8/22/2024 21:15,8/22/2024 20:56,9:15:00 PM,16,16,1057,1057,9,9,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-19,9,13008,0.081257688
3858,8/22/2024,8/22/2024 21:30,8/22/2024 21:16,9:30:00 PM,12,12,750,750,11,10,Thursday,0,73.6,61.2,10.2,0.022022472,0,11899,12559,-14,11,13008,0.057656827
3858,8/23/2024,8/23/2024 8:52,8/23/2024 8:37,8:52:00 AM,4,4,276,276,12,12,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-15,12,13832,0.01995373
3858,8/23/2024,8/23/2024 8:56,8/23/2024 11:32,8:56:00 AM,7,7,488,488,13,13,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,156,13,13832,0.035280509
3858,8/23/2024,8/23/2024 9:30,8/23/2024 7:30,9:30:00 AM,3,4,243,263,14,11,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-120,14,13832,0.017567958
3858,8/23/2024,8/23/2024 17:20,8/23/2024 17:34,5:20:00 PM,5,5,323,323,1,1,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,14,1,13832,0.023351648
3858,8/23/2024,8/23/2024 18:01,8/23/2024 17:38,6:01:00 PM,9,9,552,552,2,2,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-23,2,13832,0.039907461
3858,8/23/2024,8/23/2024 18:15,8/23/2024 17:56,6:15:00 PM,11,11,634,634,3,3,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-19,3,13832,0.045835743
3858,8/23/2024,8/23/2024 18:42,8/23/2024 18:18,6:42:00 PM,18,18,976,976,4,4,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-24,4,13832,0.070561018
3858,8/23/2024,8/23/2024 19:18,8/23/2024 18:24,7:18:00 PM,13,13,842,842,5,5,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-54,5,13832,0.060873337
3858,8/23/2024,8/23/2024 19:35,8/23/2024 19:35,7:35:00 PM,4,5,248,270,6,6,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,0,6,13832,0.017929439
3858,8/23/2024,8/23/2024 20:44,8/23/2024 20:05,8:44:00 PM,13,13,706,706,7,8,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-39,7,13832,0.051041064
3858,8/23/2024,8/23/2024 21:01,8/23/2024 20:02,9:01:00 PM,15,15,941,941,8,7,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-59,8,13832,0.068030654
3858,8/23/2024,8/23/2024 21:15,8/23/2024 20:16,9:15:00 PM,7,7,439,439,10,9,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-58.99999999,9,13832,0.031737999
3858,8/23/2024,8/23/2024 21:15,8/23/2024 22:17,9:15:00 PM,12,12,936,936,9,11,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,62,9,13832,0.067669173
3858,8/23/2024,8/23/2024 21:30,8/23/2024 20:55,9:30:00 PM,14,14,855,855,11,10,Friday,0,78.6,64.2,7.333333333,0.210679612,0,11207,13008,-35,11,13832,0.061813187
3858,8/24/2024,8/24/2024 8:52,8/24/2024 8:08,8:52:00 AM,0,0,0,0,12,15,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-44,12,13045,0
3858,8/24/2024,8/24/2024 8:56,8/24/2024 10:39,8:56:00 AM,6,6,365,365,13,16,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,103,13,13045,0.027980069
3858,8/24/2024,8/24/2024 9:30,8/24/2024 8:07,9:30:00 AM,0,0,0,0,14,14,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-83.00000001,14,13045,0
3858,8/24/2024,8/24/2024 17:20,8/24/2024 7:38,5:20:00 PM,0,0,0,0,1,12,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-582,1,13045,0
3858,8/24/2024,8/24/2024 18:01,8/24/2024 17:52,6:01:00 PM,11,11,970,970,2,1,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-9.000000008,2,13045,0.074357992
3858,8/24/2024,8/24/2024 18:15,8/24/2024 17:57,6:15:00 PM,11,11,666,666,3,2,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-18,3,13045,0.051054044
3858,8/24/2024,8/24/2024 18:42,8/24/2024 18:07,6:42:00 PM,14,14,994,994,4,4,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-35,4,13045,0.076197777
3858,8/24/2024,8/24/2024 19:18,8/24/2024 18:03,7:18:00 PM,11,11,766,766,5,3,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-75,5,13045,0.058719816
3858,8/24/2024,8/24/2024 19:35,8/24/2024 7:39,7:35:00 PM,0,0,0,0,6,13,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-716,6,13045,0
3858,8/24/2024,8/24/2024 20:44,8/24/2024 20:25,8:44:00 PM,13,14,803,851,7,7,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-19,7,13045,0.061556152
3858,8/24/2024,8/24/2024 21:01,8/24/2024 19:50,9:01:00 PM,15,15,931,931,8,6,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-71,8,13045,0.07136834
3858,8/24/2024,8/24/2024 21:15,8/24/2024 19:32,9:15:00 PM,4,4,369,369,10,5,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-103,9,13045,0.0282867
3858,8/24/2024,8/24/2024 21:15,8/24/2024 21:10,9:15:00 PM,20,20,1296,1296,9,8,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,-4.999999995,9,13045,0.099348409
3858,8/24/2024,8/24/2024 21:30,8/24/2024 21:35,9:30:00 PM,14,15,878,908,11,9,Saturday,0,84.4,64.4,8.266666667,0.010989011,0,11609,13832,4.999999995,11,13045,0.067305481
3858,8/25/2024,8/25/2024 8:56,8/25/2024 7:31,8:56:00 AM,7,7,401,401,15,10,Sunday,0,86.6,71.6,7.066666667,0.001204819,0,10854,13045,-84.99999999,13,12466,0.032167496
3858,8/26/2024,8/26/2024 17:20,8/26/2024 17:15,5:20:00 PM,9,9,484,484,1,1,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-4.999999995,1,11472,0.042189679
3858,8/26/2024,8/26/2024 18:01,8/26/2024 17:29,6:01:00 PM,18,18,1321,1321,2,2,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-32,2,11472,0.11514993
3858,8/26/2024,8/26/2024 18:15,8/26/2024 18:07,6:15:00 PM,14,15,775,825,3,4,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-7.999999995,3,11472,0.067555788
3858,8/26/2024,8/26/2024 18:42,8/26/2024 18:04,6:42:00 PM,15,15,936,936,4,3,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-38,4,11472,0.081589958
3858,8/26/2024,8/26/2024 19:18,8/26/2024 18:23,7:18:00 PM,8,8,492,492,5,5,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-55,5,11472,0.042887029
3858,8/26/2024,8/26/2024 19:35,8/26/2024 19:27,7:35:00 PM,7,7,477,477,6,6,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-7.999999995,6,11472,0.041579498
3858,8/26/2024,8/26/2024 20:44,8/26/2024 20:48,8:44:00 PM,18,18,1208,1208,7,8,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,4.000000003,7,11472,0.105299861
3858,8/26/2024,8/26/2024 21:01,8/26/2024 19:59,9:01:00 PM,17,17,1002,1002,8,7,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-62,8,11472,0.087343096
3858,8/26/2024,8/26/2024 21:15,8/26/2024 20:56,9:15:00 PM,6,6,475,475,10,9,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,-19,9,11472,0.04140516
3858,8/26/2024,8/26/2024 21:15,8/26/2024 21:16,9:15:00 PM,22,23,1218,1295,9,10,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,1.000000003,9,11472,0.106171548
3858,8/26/2024,8/26/2024 21:30,8/26/2024 21:38,9:30:00 PM,18,20,1060,1138,11,11,Monday,0,92,71,3.666666667,0.063258427,0,14036,12466,7.999999995,11,11472,0.092398884
3858,8/27/2024,8/27/2024 8:52,8/27/2024 8:35,8:52:00 AM,3,3,179,179,12,13,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-16.99999999,12,12365,0.014476345
3858,8/27/2024,8/27/2024 8:56,8/27/2024 8:31,8:56:00 AM,9,9,585,585,13,12,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-25,13,12365,0.047310958
3858,8/27/2024,8/27/2024 9:30,8/27/2024 8:59,9:30:00 AM,5,5,299,299,14,14,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-31.00000001,14,12365,0.024181156
3858,8/27/2024,8/27/2024 17:20,8/27/2024 16:43,5:20:00 PM,8,8,494,494,1,1,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-36.99999999,1,12365,0.039951476
3858,8/27/2024,8/27/2024 18:01,8/27/2024 17:34,6:01:00 PM,12,12,1024,1024,2,2,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-27,2,12365,0.082814395
3858,8/27/2024,8/27/2024 18:15,8/27/2024 17:55,6:15:00 PM,14,14,793,793,3,3,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-19.99999999,3,12365,0.064132632
3858,8/27/2024,8/27/2024 18:42,8/27/2024 18:30,6:42:00 PM,15,15,738,738,4,4,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-12,4,12365,0.059684594
3858,8/27/2024,8/27/2024 19:18,8/27/2024 18:53,7:18:00 PM,2,2,124,124,5,5,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-25,5,12365,0.010028306
3858,8/27/2024,8/27/2024 19:35,8/27/2024 19:21,7:35:00 PM,9,9,658,658,6,6,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-13.99999999,6,12365,0.053214719
3858,8/27/2024,8/27/2024 20:44,8/27/2024 19:55,8:44:00 PM,15,15,994,994,7,7,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-49,7,12365,0.080388192
3858,8/27/2024,8/27/2024 21:01,8/27/2024 20:07,9:01:00 PM,15,16,983,1001,8,8,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-54.00000001,8,12365,0.079498585
3858,8/27/2024,8/27/2024 21:15,8/27/2024 20:21,9:15:00 PM,6,6,427,427,10,9,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-54,9,12365,0.034532956
3858,8/27/2024,8/27/2024 21:15,8/27/2024 20:53,9:15:00 PM,20,21,1364,1375,9,11,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-22,9,12365,0.110311363
3858,8/27/2024,8/27/2024 21:30,8/27/2024 20:42,9:30:00 PM,11,12,669,717,11,10,Tuesday,0,81,67.6,6.233333333,1.244070796,0,12807,11472,-48,11,12365,0.054104327
3858,8/28/2024,8/28/2024 8:52,8/28/2024 8:50,8:52:00 AM,4,4,287,287,12,14,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-1.999999996,12,12169,0.023584518
3858,8/28/2024,8/28/2024 8:56,8/28/2024 8:26,8:56:00 AM,8,8,429,429,13,12,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-29.99999999,13,12169,0.035253513
3858,8/28/2024,8/28/2024 9:30,8/28/2024 8:37,9:30:00 AM,5,5,233,233,14,13,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-53.00000001,14,12169,0.019147013
3858,8/28/2024,8/28/2024 17:20,8/28/2024 17:26,5:20:00 PM,6,6,391,391,1,1,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,6.000000009,1,12169,0.032130824
3858,8/28/2024,8/28/2024 18:01,8/28/2024 17:28,6:01:00 PM,13,13,1042,1042,2,2,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-33,2,12169,0.085627414
3858,8/28/2024,8/28/2024 18:15,8/28/2024 17:47,6:15:00 PM,12,12,840,840,3,3,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-28,3,12169,0.069027858
3858,8/28/2024,8/28/2024 18:42,8/28/2024 18:30,6:42:00 PM,17,17,1075,1075,4,4,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-12,4,12169,0.088339223
3858,8/28/2024,8/28/2024 19:18,8/28/2024 18:53,7:18:00 PM,7,8,496,582,5,5,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-25,5,12169,0.040759306
3858,8/28/2024,8/28/2024 19:35,8/28/2024 19:22,7:35:00 PM,7,7,507,507,6,6,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-13,6,12169,0.041663243
3858,8/28/2024,8/28/2024 20:44,8/28/2024 20:16,8:44:00 PM,14,14,924,1029,7,8,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-28,7,12169,0.075930643
3858,8/28/2024,8/28/2024 21:01,8/28/2024 20:06,9:01:00 PM,14,15,863,919,8,7,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-55,8,12169,0.070917906
3858,8/28/2024,8/28/2024 21:15,8/28/2024 20:20,9:15:00 PM,6,6,440,440,10,9,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-55,9,12169,0.036157449
3858,8/28/2024,8/28/2024 21:15,8/28/2024 20:47,9:15:00 PM,17,17,1178,1178,9,10,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-28,9,12169,0.096803353
3858,8/28/2024,8/28/2024 21:30,8/28/2024 21:08,9:30:00 PM,6,11,437,595,11,11,Wednesday,0,75.2,64,7.066666667,0.027849462,0,11028,12365,-22,11,12169,0.035910921
3858,8/29/2024,8/29/2024 8:52,8/29/2024 8:49,8:52:00 AM,4,4,198,198,12,13,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-2.999999999,12,12546,0.015781923
3858,8/29/2024,8/29/2024 8:56,8/29/2024 8:54,8:56:00 AM,8,8,445,445,13,14,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-1.999999996,13,12546,0.035469472
3858,8/29/2024,8/29/2024 9:30,8/29/2024 8:24,9:30:00 AM,4,4,191,191,14,12,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-66.00000001,14,12546,0.015223976
3858,8/29/2024,8/29/2024 17:20,8/29/2024 17:51,5:20:00 PM,6,6,353,353,1,3,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,31.00000001,1,12546,0.028136458
3858,8/29/2024,8/29/2024 18:01,8/29/2024 17:32,6:01:00 PM,12,12,980,980,2,1,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-29,2,12546,0.078112546
3858,8/29/2024,8/29/2024 18:15,8/29/2024 17:41,6:15:00 PM,11,11,727,727,3,2,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-34,3,12546,0.057946756
3858,8/29/2024,8/29/2024 18:42,8/29/2024 18:45,6:42:00 PM,10,11,641,666,4,5,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,2.999999999,4,12546,0.051091982
3858,8/29/2024,8/29/2024 19:18,8/29/2024 18:25,7:18:00 PM,3,3,172,172,5,4,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-53.00000001,5,12546,0.013709549
3858,8/29/2024,8/29/2024 19:35,8/29/2024 19:25,7:35:00 PM,10,10,667,667,6,6,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-9.999999991,6,12546,0.053164355
3858,8/29/2024,8/29/2024 20:44,8/29/2024 19:46,8:44:00 PM,14,14,840,840,7,7,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-58,7,12546,0.066953611
3858,8/29/2024,8/29/2024 21:01,8/29/2024 19:59,9:01:00 PM,13,13,899,899,8,8,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-62,8,12546,0.071656305
3858,8/29/2024,8/29/2024 21:15,8/29/2024 20:42,9:15:00 PM,6,7,330,428,9,9,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-32.99999999,9,12546,0.026303204
3858,8/29/2024,8/29/2024 21:15,8/29/2024 21:00,9:15:00 PM,16,16,993,993,10,10,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-15,9,12546,0.079148733
3858,8/29/2024,8/29/2024 21:30,8/29/2024 21:24,9:30:00 PM,11,11,668,668,11,11,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-5.999999999,11,12546,0.053244062
3858,8/30/2024,8/30/2024 8:52,8/30/2024 8:52,8:52:00 AM,4,4,174,174,12,12,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,12,#N/A,#N/A
3858,8/30/2024,8/30/2024 8:56,8/30/2024 8:56,8:56:00 AM,7,7,405,405,13,13,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,13,#N/A,#N/A
3858,8/30/2024,8/30/2024 9:30,8/30/2024 9:30,9:30:00 AM,5,5,269,269,14,14,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,14,#N/A,#N/A
3858,8/30/2024,8/30/2024 17:20,8/30/2024 17:20,5:20:00 PM,8,8,448,448,1,1,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,1,#N/A,#N/A
3858,8/30/2024,8/30/2024 18:01,8/30/2024 18:01,6:01:00 PM,12,12,1012,1012,2,3,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,2,#N/A,#N/A
3858,8/30/2024,8/30/2024 18:15,8/30/2024 17:40,6:15:00 PM,11,11,639,639,3,2,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-35,3,#N/A,#N/A
3858,8/30/2024,8/30/2024 18:42,8/30/2024 18:42,6:42:00 PM,16,18,1104,1129,4,4,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,4,#N/A,#N/A
3858,8/30/2024,8/30/2024 19:18,8/30/2024 19:09,7:18:00 PM,2,2,113,113,5,5,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-8.999999998,5,#N/A,#N/A
3858,8/30/2024,8/30/2024 19:35,8/30/2024 19:37,7:35:00 PM,8,8,578,578,6,6,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,2.000000007,6,#N/A,#N/A
3858,8/30/2024,8/30/2024 20:44,8/30/2024 19:41,8:44:00 PM,11,11,882,882,7,7,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-63,7,#N/A,#N/A
3858,8/30/2024,8/30/2024 21:01,8/30/2024 20:12,9:01:00 PM,14,14,935,935,8,8,Friday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-49,8,#N/A,#N/A
3858,8/30/2024,8/30/2024 21:15,8/30/2024 20:30,9:15:00 PM,6,6,476,476,10,9,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-45,9,#N/A,#N/A
3858,8/30/2024,8/30/2024 21:15,8/30/2024 21:05,9:15:00 PM,16,17,1061,1102,9,11,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-10,9,#N/A,#N/A
3858,8/30/2024,8/30/2024 21:30,8/30/2024 20:52,9:30:00 PM,13,14,862,904,11,10,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-38.00000001,11,#N/A,#N/A
3858,8/31/2024,8/31/2024 8:52,8/31/2024 8:16,8:52:00 AM,8,8,443,443,12,13,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-35.99999999,12,#N/A,#N/A
3858,8/31/2024,8/31/2024 8:56,8/31/2024 8:43,8:56:00 AM,7,7,354,354,13,14,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-13,13,#N/A,#N/A
3858,8/31/2024,8/31/2024 9:30,8/31/2024 8:02,9:30:00 AM,4,4,223,223,14,12,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-88,14,#N/A,#N/A
3858,8/31/2024,8/31/2024 17:20,8/31/2024 17:14,5:20:00 PM,6,6,375,375,1,1,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-5.999999999,1,#N/A,#N/A
3858,8/31/2024,8/31/2024 18:01,8/31/2024 17:27,6:01:00 PM,9,9,762,762,2,2,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-34.00000001,2,#N/A,#N/A
3858,8/31/2024,8/31/2024 18:15,8/31/2024 17:50,6:15:00 PM,13,13,784,784,3,3,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-25,3,#N/A,#N/A
3858,8/31/2024,8/31/2024 18:42,8/31/2024 18:21,6:42:00 PM,14,14,1024,1024,4,4,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-21.00000001,4,#N/A,#N/A
3858,8/31/2024,8/31/2024 19:18,8/31/2024 18:34,7:18:00 PM,6,6,482,482,5,5,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-44.00000001,5,#N/A,#N/A
3858,8/31/2024,8/31/2024 19:35,8/31/2024 19:01,7:35:00 PM,8,9,497,551,6,6,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-34,6,#N/A,#N/A
3858,8/31/2024,8/31/2024 20:44,8/31/2024 20:19,8:44:00 PM,13,13,839,839,7,8,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-25,7,#N/A,#N/A
3858,8/31/2024,8/31/2024 21:01,8/31/2024 20:12,9:01:00 PM,15,15,1034,1034,8,7,Saturday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-49,8,#N/A,#N/A
3858,8/31/2024,8/31/2024 21:15,8/31/2024 21:15,9:15:00 PM,5,5,444,444,9,9,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,0,9,#N/A,#N/A
3858,8/31/2024,8/31/2024 21:15,8/31/2024 21:21,9:15:00 PM,14,14,1107,1107,10,10,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,5.999999999,9,#N/A,#N/A
3858,8/31/2024,8/31/2024 21:30,8/31/2024 21:34,9:30:00 PM,14,14,956,956,11,11,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,3.999999992,11,#N/A,#N/A
3858,9/1/2024,9/1/2024 8:52,9/1/2024 17:29,8:52:00 AM,4,4,231,231,12,3,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,517,12,#N/A,#N/A
3858,9/1/2024,9/1/2024 8:56,9/1/2024 8:33,8:56:00 AM,7,7,418,418,13,13,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-23,13,#N/A,#N/A
3858,9/1/2024,9/1/2024 9:30,9/1/2024 7:43,9:30:00 AM,4,4,271,271,14,12,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-107,14,#N/A,#N/A
3858,9/1/2024,9/1/2024 17:20,9/1/2024 16:49,5:20:00 PM,5,5,335,335,1,1,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-31,1,#N/A,#N/A
3858,9/1/2024,9/1/2024 18:01,9/1/2024 17:26,6:01:00 PM,14,14,981,981,2,2,Thursday,0,85.8,65.8,10.36666667,0.062891566,0,7004,12169,-35,2,#N/A,#N/A
